2024-08-27 18:09:39,599 INFO    HandlerThread:4148746 [handler.py:handle_request_defer():184] handle defer: 8
2024-08-27 18:09:39,599 DEBUG   SenderThread:4148746 [sender.py:send_request():418] send_request: defer
2024-08-27 18:09:39,599 INFO    SenderThread:4148746 [sender.py:send_request_defer():622] handle sender defer: 8
2024-08-27 18:09:39,599 INFO    SenderThread:4148746 [job_builder.py:build():443] Attempting to build job artifact
2024-08-27 18:09:39,599 INFO    SenderThread:4148746 [job_builder.py:_get_source_type():572] is repo sourced job
2024-08-27 18:09:39,601 INFO    SenderThread:4148746 [job_builder.py:build():548] adding wandb-job metadata file
2024-08-27 18:09:39,609 INFO    SenderThread:4148746 [sender.py:transition_state():626] send defer: 9
2024-08-27 18:09:39,609 DEBUG   HandlerThread:4148746 [handler.py:handle_request():158] handle_request: defer
2024-08-27 18:09:39,609 INFO    HandlerThread:4148746 [handler.py:handle_request_defer():184] handle defer: 9
2024-08-27 18:09:39,609 DEBUG   SenderThread:4148746 [sender.py:send():391] send: artifact
2024-08-27 18:09:39,984 INFO    wandb-upload_0:4148746 [upload_job.py:push():130] Uploaded file /tmp/tmpckqpdp9awandb/sf5bpahp-media/table/complete_results_0_464f60c42c648c69b000.table.json
2024-08-27 18:09:40,227 INFO    wandb-upload_2:4148746 [upload_job.py:push():85] Skipped uploading /home/joao/.local/share/wandb/artifacts/staging/tmpc3i8vm_z
2024-08-27 18:09:40,383 INFO    wandb-upload_1:4148746 [upload_job.py:push():88] Uploaded file /tmp/tmp3yvl3quc/wandb-job.json
2024-08-27 18:09:40,416 DEBUG   HandlerThread:4148746 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-27 18:09:40,580 INFO    Thread-12 :4148746 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/joao/Desktop/shift-layer/wandb/run-20240827_180931-96zzae2c/files/config.yaml
2024-08-27 18:09:45,418 DEBUG   HandlerThread:4148746 [handler.py:handle_request():158] handle_request: keepalive
2024-08-27 18:09:46,937 INFO    SenderThread:4148746 [sender.py:send_artifact():1549] sent artifact job-https___github.com_joao-binenbojm_shift-layer.git_load_old.py - {'id': 'QXJ0aWZhY3Q6MTE2Nzk5ODEyNw==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxNzY5NjMwMg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTE2Nzk3MDExNw==', 'versionIndex': 1}}}
2024-08-27 18:09:46,937 DEBUG   SenderThread:4148746 [sender.py:send_request():418] send_request: defer
2024-08-27 18:09:46,937 DEBUG   HandlerThread:4148746 [handler.py:handle_request():158] handle_request: status_report
2024-08-27 18:09:46,937 INFO    SenderThread:4148746 [sender.py:send_request_defer():622] handle sender defer: 9
2024-08-27 18:09:46,938 INFO    SenderThread:4148746 [dir_watcher.py:finish():358] shutting down directory watcher
2024-08-27 18:09:47,583 INFO    SenderThread:4148746 [dir_watcher.py:finish():388] scan: /home/joao/Desktop/shift-layer/wandb/run-20240827_180931-96zzae2c/files
2024-08-27 18:09:47,584 INFO    SenderThread:4148746 [dir_watcher.py:finish():402] scan save: /home/joao/Desktop/shift-layer/wandb/run-20240827_180931-96zzae2c/files/wandb-metadata.json wandb-metadata.json
2024-08-27 18:09:47,584 INFO    SenderThread:4148746 [dir_watcher.py:finish():402] scan save: /home/joao/Desktop/shift-layer/wandb/run-20240827_180931-96zzae2c/files/conda-environment.yaml conda-environment.yaml
2024-08-27 18:09:47,585 INFO    SenderThread:4148746 [dir_watcher.py:finish():402] scan save: /home/joao/Desktop/shift-layer/wandb/run-20240827_180931-96zzae2c/files/wandb-summary.json wandb-summary.json
2024-08-27 18:09:47,585 INFO    SenderThread:4148746 [dir_watcher.py:finish():402] scan save: /home/joao/Desktop/shift-layer/wandb/run-20240827_180931-96zzae2c/files/config.yaml config.yaml
2024-08-27 18:09:47,597 INFO    SenderThread:4148746 [dir_watcher.py:finish():402] scan save: /home/joao/Desktop/shift-layer/wandb/run-20240827_180931-96zzae2c/files/requirements.txt requirements.txt
2024-08-27 18:09:47,599 INFO    SenderThread:4148746 [dir_watcher.py:finish():402] scan save: /home/joao/Desktop/shift-layer/wandb/run-20240827_180931-96zzae2c/files/media/table/complete_results_0_464f60c42c648c69b000.table.json media/table/complete_results_0_464f60c42c648c69b000.table.json
2024-08-27 18:09:47,599 INFO    SenderThread:4148746 [sender.py:transition_state():626] send defer: 10
2024-08-27 18:09:47,599 DEBUG   SenderThread:4148746 [sender.py:send_request():418] send_request: poll_exit
